stock_id,時間,開盤價,最高價,最低價,收盤價,漲跌幅,SMA5,SMA10,SMA20,SMA60,控盤者成本線,成交量,MA5,MA10,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,融券(張),差額(張).1,買進(張).1,賣出(張).1,券償(張),使用率.1,買賣超(張),外資持股(張),買進(張).2,賣出(張).2,外資持股比例,買賣超(張).1,投信持股(張),買進(張).3,賣出(張).3,投信持股比例,買賣超(張).2,自營商持股(張),買進(張).4,賣出(張).4,自營商持股比例,買賣超(張).3,主力持股(張),買進(張).5,賣出(張).5
2303,2011/7/22,13.5,13.5,13.35,13.4,-7.27,13.93,13.92,14.07,14.51,14.27,87932,65522,49658,153989,8693,10408,1589,131,0.0472,909,909,0,909,0,0.0003,13234,4902816,22944,9710,0.3774,1909,69338,1950,41,0.0053,-23126,91097,248,23374,0.007,15900,-395118,38180,22280
2303,2017/7/26,15.2,15.45,15.1,15.4,3.36,14.98,14.8,14.6,13.13,14.67,208086,104035,101959,95864,2529,16254,13714,11,0.0304,9714,1748,900,2648,0,0.0031,49436,5926027,114763,65327,0.4694,-4765,66994,2,4767,0.0053,7942,167167,10845,2903,0.0132,34084,233967,70934,36850
2303,2017/7/27,14.2,14.5,14,14.25,-7.47,14.82,14.74,14.57,13.17,14.53,299440,133323,110135,87885,-7979,17156,25035,100,0.0278,8376,-1338,4266,2929,1,0.0027,25122,5956735,137753,112631,0.4718,-19634,47360,0,19634,0.0038,-12065,155103,1086,13151,0.0123,-8696,225271,109417,118113
2303,2018/10/9,14.8,14.85,14.3,14.8,0,14.98,15.44,15.51,16.79,16.05,48875,38949,30475,58501,-2052,1141,3168,25,0.0188,3885,-398,855,457,0,0.0013,-1899,6429970,32607,34506,0.5175,23,39601,23,0,0.0032,-354,126855,980,1334,0.0102,-1871,730375,22623,24494
2303,2018/10/11,14,14.25,13.65,13.75,-7.09,14.63,15.23,15.42,16.74,15.69,121303,59614,39970,55335,-3166,1471,4563,74,0.0178,6418,2533,1067,3602,2,0.0021,-2862,6426817,87207,90069,0.5172,-183,39418,30,213,0.0032,-1330,125525,484,1814,0.0101,-265,730110,45379,45644
2303,2018/11/2,11.8,11.9,11.6,11.9,-0.42,11.79,12.15,12.99,15.38,13.06,71540,74706,75135,55464,352,1599,1154,93,0.0179,7778,334,557,891,0,0.0025,-7747,6272088,31098,38845,0.5048,-502,34775,0,502,0.0028,-601,127127,728,1329,0.0102,-1514,611405,25906,27420
2303,2018/11/5,10.75,11.2,10.75,10.75,-9.66,11.62,11.91,12.8,15.26,12.49,236453,109935,93226,53750,-1714,4631,6324,21,0.0173,10078,2300,1980,4280,0,0.0032,57138,6329265,117196,60058,0.5094,-505,34270,0,505,0.0028,-734,126393,1717,2451,0.0102,-120,611285,100236,100356
2303,2020/4/27,16.15,16.3,15.9,16.15,1.57,15.57,15.32,14.72,15.09,15.1,121440,101866,86254,95035,8589,18915,10316,10,0.0322,4896,58,147,205,0,0.0017,-24698,5851437,30782,55480,0.4969,483,140043,568,85,0.0119,6057,156179,6730,673,0.0133,-19858,720423,31203,51061
2303,2020/4/28,15.5,15.6,14.75,15,-7.12,15.61,15.31,14.77,15.09,15.1,219151,130849,101082,83930,-11105,15289,26394,0,0.0284,1876,-3020,3117,97,0,0.0006,-66350,5788466,39259,105609,0.4916,-521,139522,14,535,0.0119,-2839,153340,2403,5242,0.013,-58095,662328,23664,81759
2303,2022/6/21,48.5,49.3,47.95,49.3,2.6,48.75,49.88,50.24,49.6,51.71,132538,106986,83614,192438,-6558,7041,13400,199,0.0617,0,0,0,0,0,0,-29695,3766967,27394,57089,0.3017,22188,419322,22361,173,0.0336,3278,132014,4632,1354,0.0106,8760,-1715613,60623,51863
2303,2022/6/22,46.3,46.35,44.1,44.1,-10.55,47.64,49.05,49.99,49.45,51.37,201496,135335,96656,198315,5877,13729,7698,154,0.0636,17634,17634,0,17634,0,0.0057,-41675,3732497,26737,68413,0.299,20660,439982,20846,186,0.0352,-5645,126369,3123,8768,0.0101,-65758,-1781371,26343,92101
2313,2016/1/5,21.6,22,21.25,21.65,0.46,21.92,21.89,21.96,22.07,22.23,10141,13782,13999,64101,-1061,1045,2105,1,0.2151,6349,244,106,351,1,0.0213,1117,332393,3541,2424,0.2788,0,15379,0,0,0.0129,250,9697,437,187,0.0081,777,-152183,4609,3832
2313,2016/1/6,21.65,21.65,20,20.1,-7.16,21.51,21.69,21.83,22.04,22.12,30714,15928,15958,65502,1401,5352,3949,2,0.2198,6192,-157,1333,1176,0,0.0208,-1221,331172,2256,3477,0.2778,-89,15290,0,89,0.0128,-2375,7322,657,3032,0.0061,-6407,-158590,5043,11450
2313,2017/9/22,38,38.15,37.05,37.1,-4.13,36.98,35.68,34.11,29.84,30.56,20618,21495,20507,19761,-1385,1760,3144,1,0.0663,8179,-509,933,424,0,0.0275,-3982,418808,495,4477,0.3514,-1612,52521,77,1689,0.0441,-1946,17400,250,2196,0.0146,-1342,-98437,6963,8305
2313,2017/9/25,36.5,36.6,33.5,33.5,-9.7,36.28,35.66,34.15,29.99,30.8,33145,21797,22265,20661,900,3200,2300,0,0.0693,6755,-1424,2041,617,0,0.0227,-3082,415878,5239,8321,0.3489,-5629,46892,0,5629,0.0393,-584,16816,1174,1758,0.0141,-4501,-102938,8341,12842
2313,2018/1/25,38.4,39.05,38,38,-0.65,38.53,38.74,39.13,42.42,41.69,10611,9868,10468,30054,707,1319,591,21,0.1009,7191,152,253,405,0,0.0241,-2081,454642,1359,3440,0.3814,-260,6098,0,260,0.0051,257,13340,835,578,0.0112,-2171,-148448,1726,3897
2313,2018/1/26,38.05,38.25,34.75,34.9,-8.16,37.76,38.27,38.91,42.37,41.23,49215,17526,13723,32421,2367,5947,3580,0,0.1088,7023,-168,1018,950,100,0.0236,-6589,448053,4447,11036,0.3759,-1344,4754,0,1344,0.004,-2321,11019,1153,3474,0.0092,-13736,-162184,4666,18402
2313,2018/6/15,39.15,39.55,37.6,37.7,-3.08,35.71,34.92,34.43,32.34,35.38,104816,77366,46793,58471,5539,16285,10726,20,0.1962,3920,-997,2056,1121,62,0.0132,-10669,335344,5222,15891,0.2813,445,18016,1102,657,0.0151,-3791,16784,1503,5294,0.0141,-25395,-266213,7666,33061
2313,2018/6/19,37,37.25,34.9,34.9,-7.43,36.14,34.92,34.48,32.39,35.41,52109,84741,50026,56894,-1577,8544,10117,4,0.1909,3002,-918,1118,204,4,0.0101,-2312,332818,2314,4626,0.2792,-2439,15577,0,2439,0.0131,-1319,15465,1140,2459,0.013,-8605,-274818,3930,12535
2313,2018/9/6,28.1,28.4,27.8,28,0.54,28.34,28.69,28.84,30.85,32.73,10960,11904,11500,58767,804,1866,1062,0,0.1972,3482,219,133,352,0,0.0117,-2351,270582,1163,3514,0.227,0,7732,0,0,0.0065,410,13407,643,233,0.0112,-2152,-355481,1857,4009
2313,2018/9/7,27.9,28.05,25.4,25.85,-7.68,27.63,28.39,28.58,30.63,32.58,30517,15673,12648,58971,204,4080,3793,83,0.1979,1727,-1755,2287,532,0,0.0058,-3492,267030,2404,5896,0.224,-1857,5875,0,1857,0.0049,-1108,12299,540,1648,0.0103,-7003,-362484,4132,11135
2313,2018/9/7,27.9,28.05,25.4,25.85,-7.68,27.63,28.39,28.58,30.63,32.58,30517,15673,12648,58971,204,4080,3793,83,0.1979,1727,-1755,2287,532,0,0.0058,-3492,267030,2404,5896,0.224,-1857,5875,0,1857,0.0049,-1108,12299,540,1648,0.0103,-7003,-362484,4132,11135
2313,2018/9/10,25.85,26,23.3,23.3,-9.86,26.58,27.8,28.25,30.39,32.24,40504,21168,15496,56565,-2406,5420,7590,236,0.1898,1823,96,618,714,0,0.0061,-6356,259676,7139,13495,0.2178,-642,5233,1047,1689,0.0044,-520,11779,501,1021,0.0099,-8616,-371100,5685,14301
2313,2018/10/4,23.7,23.75,23.35,23.45,-1.05,24.03,24.14,24.3,28.02,30.89,9138,10884,13850,55358,-93,626,686,33,0.1858,2179,217,353,570,0,0.0073,-1881,240176,2112,3993,0.2015,0,2765,0,0,0.0023,96,11902,277,181,0.01,-559,-399415,2604,3163
2313,2018/10/5,23.3,23.3,21.15,21.4,-8.74,23.49,23.96,23.97,27.86,30.59,40349,15821,16975,54071,-1287,4161,5340,108,0.1815,2518,339,663,1002,0,0.0085,-8008,236060,3625,11633,0.198,4,2769,4,0,0.0023,-3024,8878,347,3371,0.0074,-7941,-407356,4614,12555
2313,2018/10/9,21.9,22.1,21.35,21.5,-0.69,22.34,23.39,23.67,27.57,30.39,12771,18680,16373,51978,-655,751,1327,79,0.1744,2208,-53,216,163,0,0.0074,-1500,236703,2901,4401,0.1986,364,3121,382,18,0.0026,-191,9499,298,489,0.008,-427,-407095,3291,3718
2313,2018/10/11,19.7,19.75,19.35,19.35,-10,21.47,22.87,23.45,27.4,30.27,16641,19550,17025,46262,-5716,2609,8109,216,0.1553,2130,-78,456,378,0,0.0071,2532,238122,3812,1280,0.1997,-211,2910,0,211,0.0024,-794,8705,79,873,0.0073,-689,-407784,4013,4702
2313,2018/10/24,20.25,20.35,19.65,19.75,-1.74,20.41,20.38,21.89,25.97,29.22,11480,15041,16237,45573,-12,1090,1102,0,0.153,1772,-38,246,208,0,0.0059,-1985,222827,3145,5130,0.1869,0,3056,0,0,0.0026,-75,9489,354,429,0.008,-1487,-411778,2712,4199
2313,2018/10/25,18.4,18.9,18.25,18.25,-7.59,19.87,20.27,21.57,25.77,29.08,19237,14187,16496,44304,-1269,1875,2985,159,0.1487,1855,83,171,254,0,0.0062,-204,222623,5893,6097,0.1867,0,3056,0,0,0.0026,-771,8718,159,930,0.0073,-664,-412442,5293,5957
2313,2020/1/20,45.8,46.55,45.8,46.45,2.2,46.11,45.44,45.3,46.72,43.91,9744,14502,22694,27341,11,1211,1173,25,0.0918,15819,-268,534,272,4,0.0531,1343,343116,2415,1072,0.2878,18,32614,291,273,0.0274,64,22611,339,275,0.019,2078,-205601,3807,1729
2313,2020/1/30,43.55,44.45,41.85,41.85,-9.9,45.12,45.3,45.1,46.72,43.89,21148,15108,20764,27471,130,1532,1383,19,0.0922,12741,-3078,3203,130,5,0.0428,2234,345350,5708,3474,0.2897,-1527,31087,0,1527,0.0261,-873,21738,915,1788,0.0182,-3124,-208725,4422,7546
2313,2020/3/11,39.1,40.4,38.5,38.5,-0.65,39.58,39.64,41.57,43.8,43.03,26847,23790,21044,28131,-398,1920,2313,5,0.0944,7673,1384,126,1517,7,0.0258,1273,340114,6117,4844,0.2853,702,32832,706,4,0.0275,1290,18135,2514,1224,0.0152,1279,-229460,7880,6601
2313,2020/3/12,38.5,38.55,34.65,34.75,-9.74,38.41,38.98,41.08,43.58,42.85,30957,25645,22079,27824,-307,3630,3897,40,0.0934,4346,-3327,3626,302,3,0.0146,-3525,336903,4616,8141,0.2826,-309,32523,150,459,0.0273,-3047,15088,1058,4105,0.0127,-4999,-234459,5032,10031
2313,2020/3/12,38.5,38.55,34.65,34.75,-9.74,38.41,38.98,41.08,43.58,42.85,30957,25645,22079,27824,-307,3630,3897,40,0.0934,4346,-3327,3626,302,3,0.0146,-3525,336903,4616,8141,0.2826,-309,32523,150,459,0.0273,-3047,15088,1058,4105,0.0127,-4999,-234459,5032,10031
2313,2020/3/13,31.4,32.35,31.3,32.05,-7.77,36.59,38.28,40.52,43.32,42.53,30388,28024,22604,25542,-2282,4877,7073,86,0.0857,2895,-1451,1700,249,0,0.0097,-1276,336168,4946,6222,0.282,-1302,31221,60,1362,0.0262,-2604,12484,249,2853,0.0105,-4522,-238981,4686,9208
2313,2020/3/13,31.4,32.35,31.3,32.05,-7.77,36.59,38.28,40.52,43.32,42.53,30388,28024,22604,25542,-2282,4877,7073,86,0.0857,2895,-1451,1700,249,0,0.0097,-1276,336168,4946,6222,0.282,-1302,31221,60,1362,0.0262,-2604,12484,249,2853,0.0105,-4522,-238981,4686,9208
2313,2020/3/16,32.6,32.95,29.7,29.7,-7.33,34.75,37.35,39.85,43.01,42.35,26638,28088,23617,26446,904,3842,2916,22,0.0888,3455,560,425,985,0,0.0116,-4452,331725,3948,8400,0.2783,2,31223,238,236,0.0262,-978,11506,721,1699,0.0097,-2599,-241580,4382,6981
2313,2020/3/18,28.25,28.5,26.1,26.1,-5.78,30.06,34.82,38.22,42.3,41.74,34697,30573,27182,25251,-936,2778,3250,464,0.0847,3084,-63,853,791,1,0.0104,-4198,323071,6433,10631,0.271,-4711,24016,106,4817,0.0202,-121,11049,940,1061,0.0093,-4472,-249209,5368,9840
2313,2020/3/19,25.5,25.6,23.5,23.5,-9.96,27.81,33.11,37.25,41.93,41.35,27075,29796,27721,24697,-554,3072,3442,184,0.0829,3192,108,389,503,6,0.0107,-357,322867,4278,4635,0.2709,-3639,20377,0,3639,0.0171,-133,10916,242,375,0.0092,-6832,-256041,6246,13078
2313,2020/5/15,43,43.35,41.2,42,0.12,43.06,41.57,39.03,36.38,38.74,45489,43356,36816,31972,560,3960,3400,0,0.1073,4479,-377,555,178,0,0.015,1401,240060,8785,7384,0.2014,-1279,78714,1886,3165,0.066,-428,22999,1961,2389,0.0193,-5393,-300770,7126,12519
2313,2020/5/18,40.8,41,38.15,38.85,-7.5,42.23,41.51,39.21,36.31,38.77,52582,44362,38819,29826,-2146,2561,4703,4,0.1001,4317,-162,1146,1214,230,0.0145,4063,244450,13103,9040,0.2051,958,79672,3464,2506,0.0668,-4111,18888,702,4813,0.0158,-17,-300787,13028,13045
2313,2020/7/9,49.1,49.8,48.7,49,-1.61,49.33,48.34,47.07,42.33,42.36,23200,28978,28521,28467,922,3258,2336,0,0.0955,354,354,0,354,0,0.0012,909,243586,3751,2842,0.2043,-733,79044,1,734,0.0663,-1057,23871,497,1554,0.02,321,-252905,7491,7170
2313,2020/7/10,49.1,49.2,45.15,45.15,-7.86,48.66,48.14,47.02,42.5,42.49,38562,30021,30217,29124,657,3944,3281,6,0.0977,445,91,241,332,0,0.0015,-3352,240080,3531,6883,0.2014,-7483,71561,0,7483,0.06,-1783,22088,564,2347,0.0185,-11126,-264031,3709,14835
2313,2020/8/12,53,53.9,52.4,53.1,1.14,52.56,51.11,49.48,46.44,46.42,62531,58608,48604,41694,4781,8592,3811,0,0.1399,4160,-56,315,259,0,0.014,-5995,258723,4694,10689,0.217,-138,72386,70,208,0.0607,791,22236,2511,1720,0.0187,-10042,-289683,5949,15991
2313,2020/8/13,53.6,54.4,49,49.25,-7.25,51.73,51.11,49.67,46.61,46.72,82101,62727,53311,41789,95,9251,9156,0,0.1403,3820,-340,1008,668,0,0.0128,-11820,250031,6542,18362,0.2097,-418,71968,120,538,0.0604,-1957,20279,802,2759,0.017,-14463,-304146,5578,20041
2313,2020/8/19,49.15,49.4,47.6,47.7,-2.95,49.36,50.96,49.92,47.23,46.9,32898,37899,48254,40101,1377,4480,3089,14,0.1346,3690,-1188,1763,575,0,0.0124,286,253773,6816,6530,0.2129,-599,70454,0,599,0.0591,-1755,18195,254,2009,0.0153,677,-305092,5097,4420
2313,2020/8/20,47.3,48,43,44.05,-7.65,48.32,50.03,49.6,47.29,46.86,49191,31317,47022,35816,-4285,3123,7343,65,0.1202,3915,225,1300,1525,0,0.0131,8442,262239,15007,6565,0.22,-1573,68881,153,1726,0.0578,-1397,16798,794,2191,0.0141,5352,-299740,11885,6533
2313,2021/5/11,38.45,38.55,36.15,36.4,-6.31,38.24,40.26,41.4,42.64,44.81,14985,15256,16014,40639,-1343,1189,2504,24,0.1364,586,159,200,359,0,0.002,233,154382,3662,3429,0.1295,0,11,0,0,0,-344,16143,171,515,0.0135,-1933,-490330,3189,5122
2313,2021/5/12,36.45,36.8,32.8,33.6,-7.69,37.22,39.37,40.94,42.5,44.72,24248,16349,17735,38110,-2529,1776,4197,108,0.1279,332,-254,426,172,0,0.0011,3360,157614,8652,5292,0.1322,-2,9,0,2,0,-315,15828,267,582,0.0133,987,-489343,6441,5454
2317,2011/7/28,91,91.8,90.1,90.3,-1.85,91.58,91.32,93.54,99.09,94.09,49918,26868,30286,84075,-3929,0,3702,227,0.0348,0,0,0,0,0,0,-13191,4667367,13393,26583,0.4831,-567,54435,45,612,0.0056,4171,39639,4550,379,0.0041,-7527,-256825,15177,22704
2317,2011/7/29,82.3,83.2,81.5,82.3,-8.86,89.68,90.33,92.78,98.66,92.75,55129,33135,32760,88275,4200,7096,2862,34,0.0365,1569,1569,0,1569,0,0.0006,-14215,4652071,9819,24034,0.4815,0,54435,0,0,0.0051,-5318,34321,164,5482,0.0032,1340,-255485,21661,20321
2317,2012/8/9,88,91.5,87.9,91,4.24,86.9,85.07,85.99,86.24,86.21,77166,53045,45660,59717,-9993,0,9846,147,0.0223,0,0,0,0,0,0,28443,5254520,30610,2167,0.4915,183,230738,1417,1234,0.0216,4137,71221,5362,1225,0.0067,24861,39386,34960,10099
2317,2012/8/10,83.4,86,83.4,84.4,-7.25,87.46,85.46,85.86,86.22,86.04,74736,56179,46435,68923,9206,12317,3083,28,0.0258,2121,2121,0,2121,0,0.0008,1213,5255733,13705,12492,0.4916,151,230889,1884,1733,0.0196,-2004,69217,1577,3581,0.0059,-12099,27287,10642,22741
2317,2013/9/6,82.2,83,82,82.9,0.85,82.14,81.23,80.13,77.01,78.16,98098,47232,37220,157141,-12567,0,12497,70,0.0531,0,0,0,0,0,0,5145,5084021,11767,6622,0.4295,-243,126812,37,280,0.0107,17931,104692,18550,619,0.0088,14844,-903943,23297,8453
2317,2013/9/9,75.3,77,75.2,77,-7.12,81.22,80.8,80.17,77.09,78.01,122442,65913,46749,164672,7531,16448,8888,29,0.0557,2534,2534,0,2534,0,0.0009,4970,5088991,15201,10231,0.4299,341,127153,747,406,0.0098,-21690,83002,1218,22908,0.0064,-19558,-923501,13431,32989
2317,2014/8/27,110,112,110,112,1.82,110.2,109.2,106.45,102.89,101.26,87046,40913,33969,63316,-7824,0,7818,6,0.0193,0,0,0,0,0,0,5915,6676796,12750,6835,0.5085,325,220308,325,0,0.0168,20230,108022,20517,287,0.0082,9982,15228,27508,17526
2317,2014/8/28,100.5,104,100.5,102,-8.93,108.9,108.5,106.38,103.03,101.28,105055,58813,40599,73711,10395,17000,6598,7,0.0225,2441,2441,0,2441,0,0.0007,2578,6693664,11683,9105,0.5098,1030,221338,1065,35,0.0151,-27537,80485,1328,28865,0.0055,-20115,-4887,13758,33873
2317,2015/9/2,89.4,91.2,89.1,90.6,0.89,89.22,86.91,87.52,92.21,91.18,105711,72613,64462,95652,3437,9891,6302,152,0.0253,0,0,0,0,0,0,13118,7281512,27814,14696,0.4806,-191,213541,666,857,0.0141,24525,103194,25362,837,0.0068,9740,-244496,30105,20365
2317,2015/9/3,84,84.7,83.5,83.9,-7.4,89.08,86.56,87.29,92.05,90.75,103080,79467,72008,95997,345,9871,9496,30,0.0253,3134,3134,0,3134,0,0.0008,15781,7291926,28799,13018,0.4813,879,214420,879,0,0.0135,-35695,67499,926,36621,0.0042,-14519,-259015,26189,40708
2317,2016/9/1,87.2,87.8,86.8,87.4,-0.68,88.44,87.39,87.6,85.08,83.91,103890,64320,51804,78345,2056,9455,7295,104,0.02,0,0,0,0,0,0,-20390,7647287,8877,29267,0.489,282,110106,282,0,0.007,21283,151972,22131,848,0.0097,-2867,-494363,20343,23210
2317,2016/9/2,76.6,77.9,76.3,77.2,-11.67,86.18,86.58,87.04,85.02,83.39,158665,88271,63909,77689,-656,10334,10935,55,0.0199,4063,4063,0,4065,0,0.001,-16698,7626303,14852,31550,0.4876,-25,110081,69,94,0.0064,-67075,84897,380,67455,0.0049,-69555,-563918,14439,83994
2317,2020/1/20,92.7,93.4,92.1,92.3,0,90.9,89.58,90.31,89.69,83.65,35277,35221,36033,43304,-429,2031,2280,168,0.0125,4552,-160,146,50,1,0.0013,8865,6559361,17117,8252,0.4731,255,67746,255,0,0.0049,-369,69322,1593,1962,0.005,7233,400485,13299,6066
2317,2020/1/30,85.5,86.2,83.1,83.1,-9.97,89.52,88.98,89.89,89.74,83.66,153655,62039,47001,40200,-3104,4626,7611,118,0.0116,4032,-520,1926,1411,5,0.0012,-18539,6541752,50209,68748,0.4718,-948,66798,196,1144,0.0048,-9238,60084,723,9961,0.0043,-21377,379108,35957,57334
2327,2015/6/29,54.6,54.8,53,53,-3.64,54.32,53.99,53.53,58.9,54.76,2273,2372,2956,4874,-200,170,370,0,0.0288,0,0,0,0,0,0,-220,445320,186,406,0.6577,0,2683,0,0,0.004,121,18256,325,204,0.027,-226,123121,1007,1233
2327,2015/6/30,49.3,49.95,47.6,48.4,-8.68,53.04,53.44,53.05,58.62,50.76,2184,2277,2625,5179,305,388,83,0,0.0306,46,46,0,46,0,0.0003,-40,445293,711,751,0.6577,0,1427,0,0,0.0021,-158,18098,89,247,0.0267,-301,122820,720,1021
2327,2017/9/22,222,223.5,215,219,0.23,216.1,219.05,208.05,148.08,149.78,1889,2637,2974,1878,9,156,147,0,0.0214,140,4,12,16,0,0.0016,367,228734,939,572,0.6549,-80,14023,0,80,0.0402,-111,17713,34,145,0.0507,267,-867,871,604
2327,2017/9/25,218,218,198,200,-8.68,212.7,217.15,209.08,149.72,150.2,2930,2850,2754,1935,57,272,215,0,0.0221,95,-45,69,24,0,0.0011,-68,228667,727,795,0.6547,-405,13618,0,405,0.039,-162,17551,43,205,0.0503,-500,-1367,522,1022
2327,2017/11/30,326,336,324.5,336,0,327.5,310.8,282.45,242.99,209.06,22208,8189,6086,1433,-68,125,193,0,0.0164,539,-9,37,28,0,0.0062,-794,230049,19313,20108,0.6587,215,14133,235,20,0.0405,-181,17807,59,240,0.051,-401,2290,10901,11302
2327,2017/12/1,333,333,305,310,-7.74,326.5,312.5,285.5,244.84,210.99,5485,8450,5848,1377,-56,213,268,1,0.0157,394,-145,160,15,0,0.0045,-392,229657,2174,2566,0.6575,26,14159,92,66,0.0405,-112,17695,82,194,0.0507,-417,1873,945,1362
2327,2018/2/5,385,393,382.5,385,-3.75,386.2,387.4,382.23,340.13,300.84,3957,5042,5456,4046,335,492,157,0,0.0462,1266,-106,168,63,1,0.0144,-1100,219512,391,1491,0.6285,-183,17010,16,199,0.0485,-9,18771,120,129,0.0536,-926,-2210,548,1474
2327,2018/2/6,368.5,378.5,346.5,354,-8.05,382.4,383.3,380.23,341.84,302.26,7417,5647,5363,3953,-93,621,714,0,0.0451,908,-358,442,84,0,0.0104,-856,218656,1100,1956,0.626,-242,16768,36,278,0.0479,-107,18664,202,309,0.0533,-652,-2862,1216,1868
2327,2018/4/24,682,682,617,639,-6.58,651.8,613.5,563.15,446.25,479.01,16801,12976,10126,6447,419,1489,1070,0,0.0735,2096,-386,535,151,0,0.0239,-1215,209957,1814,3029,0.6011,-303,17958,26,329,0.0512,29,18650,400,371,0.0532,-1279,-5092,1199,2478
2327,2018/4/25,630,646,584,584,-8.61,635.8,617.5,568.6,449.95,491.53,20252,15017,11588,6833,386,1476,1082,8,0.0779,1714,-382,634,252,0,0.0195,-2201,207748,3022,5224,0.5948,-66,17892,186,252,0.051,96,18746,436,340,0.0535,-2474,-7566,1334,3808
2327,2018/5/15,950,1000,950,1000,9.53,871.4,779.8,702.9,526.27,615.47,5686,11516,10835,6841,208,1200,992,0,0.078,2678,-220,424,205,1,0.0305,666,211095,1619,953,0.6044,-429,16973,0,429,0.0484,21,19375,109,88,0.0553,228,-3137,1994,1766
2327,2018/5/16,977,1000,920,926,-7.4,902.8,806.9,719,535.74,622.41,4859,10096,10326,7436,595,1267,672,0,0.0848,2490,-188,261,74,1,0.0284,-1914,209246,378,2292,0.5991,-351,16622,0,351,0.0474,137,19512,163,26,0.0557,-1452,-4589,779,2231
2327,2018/5/16,977,1000,920,926,-7.4,902.8,806.9,719,535.74,622.41,4859,10096,10326,7436,595,1267,672,0,0.0848,2490,-188,261,74,1,0.0284,-1914,209246,378,2292,0.5991,-351,16622,0,351,0.0474,137,19512,163,26,0.0557,-1452,-4589,779,2231
2327,2018/5/17,900,900,834,844,-8.86,902.6,826,728,544.01,629.57,6125,8093,10146,7685,249,1510,1258,3,0.0876,2296,-194,288,99,5,0.0262,-1172,208232,750,1922,0.5962,-177,16445,6,183,0.0469,432,19944,496,64,0.0569,-725,-5314,1399,2124
2327,2018/5/22,974,974,974,974,0,920.8,896.1,771.9,575.08,,0,4405,7960,8026,-1,0,0,1,0.0915,2305,-5,0,0,5,0.0263,0,208353,0,0,0.5965,0,16244,0,0,0.0463,0,20150,0,0,0.0575,0,-5960,0,0
2327,2018/5/23,1000,1055,877,883,-9.34,912.2,907.5,784.1,584.35,652.95,6733,4779,7438,8462,436,1472,1025,11,0.0965,2123,-182,255,78,5,0.0242,-1994,206848,353,2348,0.5922,-97,16147,33,130,0.0461,113,20263,299,186,0.0578,-1725,-7685,841,2566
2327,2018/5/30,1030,1065,1005,1035,-5.05,1014.4,963.3,885.1,640.68,692.5,6781,4290,4535,9851,447,1075,624,4,0.1123,1989,-123,153,32,2,0.0227,-1838,201394,844,2683,0.5741,-175,15677,5,180,0.0447,462,21075,543,81,0.0601,-1128,-9220,984,2112
2327,2018/5/31,1065,1065,951,951,-8.12,1022,974,900,650.25,707.47,9060,5383,4828,10218,367,1359,989,3,0.1165,1919,-70,91,33,12,0.0219,-1644,199802,1724,3367,0.5696,-93,15584,11,104,0.0445,157,21232,349,192,0.0606,-1232,-10452,1184,2416
2327,2018/6/15,1060,1145,1055,1135,5.09,1138,1132,1057.8,779.15,881.95,7266,7949,8282,11464,-65,634,699,0,0.1307,1569,23,65,88,0,0.0179,-13,198392,1273,1286,0.5656,5,15403,36,31,0.0439,-80,21449,188,268,0.0612,71,-13817,1245,1174
2327,2018/6/19,1135,1135,1035,1035,-8.81,1103,1128.5,1060.85,788.27,889.31,5878,7633,8260,11634,170,971,801,0,0.1327,1432,-137,146,9,0,0.0163,-591,198219,641,1232,0.5651,-5,15398,3,8,0.0439,-44,21405,286,330,0.061,-619,-14436,724,1343
2327,2018/7/6,1160,1175,1060,1175,5.38,1173,1104.9,1094.65,910.35,1003.63,11248,10395,9480,11150,2,1608,1604,2,0.1272,0,0,0,0,0,0,58,198609,1311,1254,0.5662,-89,15254,6,95,0.0435,517,22250,1077,560,0.0634,-396,-14115,1143,1539
2327,2018/7/9,1040,1065,1010,1020,-13.19,1131,1112,1086.65,918.15,814.07,11928,10530,9956,12423,1273,2789,1515,1,0.1417,336,336,0,336,0,0.0038,-526,197252,1166,1692,0.5623,-42,15212,13,55,0.0359,-974,21276,141,1115,0.0502,-986,-15101,2035,3021
2327,2018/7/10,1040,1060,1010,1045,2.45,1107,1113,1078.4,926.23,821.96,5864,8770,9702,11910,-513,663,975,201,0.1358,459,123,36,159,0,0.0052,193,197504,896,703,0.5631,-66,15146,5,71,0.0357,-176,21100,99,275,0.0497,-59,-15160,862,921
2327,2018/7/11,980,1010,959,965,-7.66,1064,1107.5,1069.9,932.05,831.19,24662,12287,11038,13255,1345,1918,571,2,0.1512,373,-86,171,85,0,0.0043,-4172,198025,12642,16814,0.5645,-126,15020,3,129,0.0354,132,21232,493,361,0.0501,-3145,-18305,1262,4407
2327,2018/7/19,873,900,840,892,3.72,923.2,982.6,1032.1,961.35,863.03,14697,14101,13521,14206,88,1168,1072,8,0.1605,1031,277,98,375,0,0.0116,238,195491,1751,1513,0.5573,-142,13421,0,142,0.0316,8,20445,635,627,0.0482,452,-21157,1776,1324
2327,2018/7/20,892,900,812,812,-8.97,886,946.3,1025.6,965.15,862.23,15433,15349,13939,14208,2,1549,1527,20,0.1605,946,-85,226,141,0,0.0107,-1959,193816,1762,3721,0.5525,-45,13376,13,58,0.0315,18,20463,806,788,0.0482,-1176,-22333,1723,2899
